	conversation_id	lang	reply_settings	created_at	clean_text	text	author_id	referenced_tweets	id	edit_history_tweet_ids	public_metrics.retweet_count	public_metrics.reply_count	public_metrics.like_count	public_metrics.impression_count	in_reply_to_user_id	geo.place_id	withheld.copyright	withheld.country_codes	geo.coordinates.type	geo.coordinates.coordinates	textblob_Polarity	textblob_Subjectivity	vader_Polarity	vader_Subjectivity	AFINN_scores	AFINN_sentiments	SentiWordNet_scores	normalized_textblob_Polarity	normalized_textblob_Subjectivity	normalized_vader_Polarity	normalized_vader_Subjectivity	normalized_AFINN_scores	normalized_SentiWordNet_scores	our_label	annotator	roberta_content	roberta_polarity	roberta_sentiment	keyword	normalized_roberta_polarity	textblob_label	vader_label	AFINN_label	SentiWordNet_label	roberta_label
22098	1633823577894969344	en	everyone	2023-03-09 13:34:30	rt  jamie_raskin yes   ewarren lets keep the union growing by honoring the principles 37 states invoked to be admitted after the origina	RT @jamie_raskin: Yes, @ewarren! Let’s keep the Union growing by honoring the principles 37 states invoked to be admitted after the origina…	1355007363481124864	[{'type': 'retweeted', 'id': '1620116462110396416'}]	1633823577894969344	['1633823577894969358']	161	0	0	0							0.0	0.0	0.7964	0.453	3	positive	0.5	0.5	0.0	0.9025069638000001	0.5055803571	0.5510204082	0.4761904762			RT @user Yes, @user Let’s keep the Union growing by honoring the principles 37 states invoked to be admitted after the origina…	0.5511280298	positive	statehood	0.8626605316	neutral	positive	neutral	neutral	positive
28035	1633875595024007168	en	everyone	2023-03-09 17:01:12	rt  xhacka_olta at #budapestbalkansforum interesting discussions on situation in #wb  integration regional coop  securityamp development c	RT @xhacka_olta: 📍At #BudapestBalkansForum Interesting discussions on situation in #WB,🇪🇺 integration,regional coop, security&amp;development c…	4663892903	[{'type': 'retweeted', 'id': '1633875237279502336'}]	1633875595024007168	['1633875595024007172']	17	0	0	0							0.5	0.5	0.6249	0.28200000000000003	2	positive	0.75	0.75	0.5	0.8156495315000001	0.3147321429	0.5306122449	0.5079365079			RT @user 📍At #BudapestBalkansForum Interesting discussions on situation in #WB,🇪🇺 integration,regional coop, security&amp;development c…	0.29131263490000003	positive	ukraine	0.6896393513	positive	positive	neutral	neutral	positive
19289	1633671833030656000	en	everyone	2023-03-09 03:31:31	rt  thenoseticer you must understand  the leading bolsheviks who took over russia were not russians they hated russians they hated chri	"RT @TheNoseticer: ""You must understand, the leading Bolsheviks who took over Russia were not Russians. They hated Russians. They hated Chri…"	1435326931482734592	[{'type': 'retweeted', 'id': '1633223177617694721'}]	1633671833030656000	['1633671833030656006']	273	0	0	0							-0.45	0.35000000000000003	-0.8555	0.433	-4	negative	-0.25	0.275	0.35000000000000003	0.0658900988	0.4832589286	0.4081632653	0.380952381			"RT @user ""You must understand, the leading Bolsheviks who took over Russia were not Russians. They hated Russians. They hated Chri…"	-0.6410769224	negative	russia	0.0687248678	negative	negative	neutral	neutral	negative
12019	1633671484442050560	en	everyone	2023-03-09 03:30:08	rt  msavaarmstrong michelle obama democrats 2024 break glass in case of emergency candidate   the hill https  tco dd5osc3ijc	RT @MsAvaArmstrong: Michelle Obama: Democrats’ 2024 ‘break glass in case of emergency’ candidate | The Hill https://t.co/dD5OSC3IJC	22292787	[{'type': 'retweeted', 'id': '1633670454639738881'}]	1633671484442050560	['1633671484442050565']	2	0	0	0							0.0	0.0	-0.38180000000000003	0.148	-2	negative	-0.5	0.5	0.0	0.3057989364	0.1651785714	0.4489795918	0.3492063492			RT @user Michelle Obama: Democrats’ 2024 ‘break glass in case of emergency’ candidate | The Hill http	0.0399786793	neutral	obama	0.5222662914	neutral	negative	neutral	negative	neutral
23252	1633652624179314688	en	everyone	2023-03-09 02:15:12	rt  tomfitton breaking in a historic repudiation of leftist dc statehood agenda and softoncrime radicalism  us senate votes 8114  incl	RT @TomFitton: Breaking: In a historic repudiation of leftist DC statehood agenda and soft-on-crime radicalism, US Senate votes 81-14 (incl…	703983084954210304	[{'type': 'retweeted', 'id': '1633641088253665282'}]	1633652624179314688	['1633652624179314688']	380	0	0	0							0.0166666667	0.3166666667	-0.5423	0.189	-3	negative	-0.5	0.5083333333	0.3166666667	0.2245125348	0.2109375	0.4285714286	0.3492063492			RT @user Breaking: In a historic repudiation of leftist DC statehood agenda and soft-on-crime radicalism, US Senate votes 81-14 (incl…	-0.0099996645	neutral	statehood	0.4889837677	neutral	negative	neutral	negative	neutral
3384	1633097501304668160	en	everyone	2023-03-07 13:29:20	rt  mhaquemk trying is winning at the moment check and win more offer  https  tco jpcyt8t1nj#amazon #amazon #homedecoration	"RT @mhaquemk: Trying is winning at the moment. 
Check and win more offer : https://t.co/JPCYT8t1Nj

#Amazonタイムセール祭り #Amazon #homedecoration…"	1582521266187210752	[{'type': 'retweeted', 'id': '1632794006743846913'}]	1633097501304668160	['1633097501304668163']	314	0	0	0							0.65	0.5750000000000001	0.8625	0.491	8	positive	0.375	0.8250000000000001	0.5750000000000001	0.9359837934	0.5479910714	0.6530612245	0.46031746030000004			"RT @user Trying is winning at the moment. 
Check and win more offer : http #Amazon #homedecoration…"	0.7162978649	positive	#chrisrocklive	0.9726535512000001	positive	positive	positive	neutral	positive
4555	1633001592914866176	en	everyone	2023-03-07 07:08:14	rt  phonchrist chris rock jokes about michael jackson wasnt funny at all  its just funny how yall scared to talk about elvis dating an	RT @Phonchrist: Chris Rock jokes about MIchael jackson wasn’t funny at all . It’s just funny how y’all scared to talk about Elvis dating an…	574789122	[{'type': 'retweeted', 'id': '1632688531943354374'}]	1633001592914866176	['1633001592914866178']	144	0	0	0							0.25	1.0	0.6249	0.548	8	positive	0.75	0.625	1.0	0.8156495315000001	0.6116071429000001	0.6530612245	0.5079365079			RT @user Chris Rock jokes about MIchael jackson wasn’t funny at all . It’s just funny how y’all scared to talk about Elvis dating an…	-0.6804760098	negative	#chrisrocklive	0.0424874826	positive	positive	positive	neutral	negative
29950	1633874015977893888	en	everyone	2023-03-09 16:54:55	rt  olgatokariuk a massive russian missile attack on ukraine this night five people were killed in lviv region  two wounded in kyiv  two	RT @olgatokariuk: A massive Russian missile attack on Ukraine this night. Five people were killed in Lviv region, two wounded in Kyiv, two…	1496786543842840576	[{'type': 'retweeted', 'id': '1633733612959924226'}]	1633874015977893888	['1633874015977893888']	322	0	0	0							-0.0666666667	0.33333333330000003	-0.8225	0.336	-4	negative	0.0	0.4666666667	0.33333333330000003	0.08260319070000001	0.375	0.4081632653	0.4126984127			RT @user A massive Russian missile attack on Ukraine this night. Five people were killed in Lviv region, two wounded in Kyiv, two…	-0.6910694838	negative	ukraine	0.0354328761	neutral	negative	neutral	neutral	negative
26429	1633876948530102272	en	everyone	2023-03-09 17:06:35	rt  maria_drutska moscow does not realise this  or maybe they do  but they justified their latest missile attacks on ukraines infrastruct	RT @maria_drutska: Moscow does not realise this, or maybe they do, but they justified their latest missile attacks on Ukraine’s infrastruct…	95956353	[{'type': 'retweeted', 'id': '1633837647549566985'}]	1633876948530102272	['1633876948530102284']	167	0	0	0							0.45	0.9	-0.1027	0.367	1	positive	0.0	0.725	0.9	0.4471511775	0.40959821430000004	0.5102040816	0.4126984127			RT @user Moscow does not realise this, or maybe they do, but they justified their latest missile attacks on Ukraine’s infrastruct…	-0.6230653524	negative	ukraine	0.08071947310000001	positive	neutral	neutral	neutral	negative
13623	1633663150649405440	en	everyone	2023-03-09 02:57:01	rt  tomfitton obama knew clinton knew biden knew comey knew brennan knew mccabe knew strzok knewclapper knewschiff knewfbi knewd	RT @TomFitton: Obama knew. Clinton knew. Biden knew. Comey knew. Brennan knew. McCabe knew. Strzok knew.Clapper knew.Schiff knew.FBI knew.D…	1597963134148706304	[{'type': 'retweeted', 'id': '1633625411845345280'}]	1633663150649405440	['1633663150649405442']	3316	0	0	0							0.0	0.0	0.0	0.0	0	neutral	0.0	0.5	0.0	0.49916434540000004	0.0	0.48979591840000003	0.4126984127			RT @user Obama knew. Clinton knew. Biden knew. Comey knew. Brennan knew. McCabe knew. Strzok knew.Clapper knew.Schiff knew.FBI knew.D…	-0.0099996645	neutral	obama	0.4889837677	neutral	neutral	neutral	neutral	neutral
15819	1633651801051521024	en	everyone	2023-03-09 02:11:55	rt  tomfitton obama knew clinton knew biden knew comey knew brennan knew mccabe knew strzok knewclapper knewschiff knewfbi knewd	RT @TomFitton: Obama knew. Clinton knew. Biden knew. Comey knew. Brennan knew. McCabe knew. Strzok knew.Clapper knew.Schiff knew.FBI knew.D…	1598453679144816640	[{'type': 'retweeted', 'id': '1633625411845345280'}]	1633651801051521024	['1633651801051521024']	3318	0	0	0							0.0	0.0	0.0	0.0	0	neutral	0.0	0.5	0.0	0.49916434540000004	0.0	0.48979591840000003	0.4126984127			RT @user Obama knew. Clinton knew. Biden knew. Comey knew. Brennan knew. McCabe knew. Strzok knew.Clapper knew.Schiff knew.FBI knew.D…	-0.0099996645	neutral	obama	0.4889837677	neutral	neutral	neutral	neutral	neutral
26209	1633877123390926848	en	everyone	2023-03-09 17:07:16	is south korea sending military aid to ukraine to become part of nato  quartz https  tco yjkhniknjs via  googlenews	Is South Korea sending military aid to Ukraine to become part of NATO? - Quartz https://t.co/YjKHnIknJs via @GoogleNews	1507892204618100736		1633877123390926848	['1633877123390926850']	0	0	0	1							-0.1	0.1	0.0	0.0	0	neutral	0.0	0.45	0.1	0.49916434540000004	0.0	0.48979591840000003	0.4126984127			Is South Korea sending military aid to Ukraine to become part of NATO? - Quartz http via @user	0.009999666400000001	neutral	ukraine	0.5023021003	neutral	neutral	neutral	neutral	neutral
24148	1633569351004721152	en	everyone	2023-03-08 20:44:18	rt  huzzahmpls nah  not really  with statehood out of the picture for now doing the smart thing politically makes total sensebernie san	"RT @huzzahmpls: Nah, not really, with statehood out of the picture for now doing the smart thing politically makes total sense.

Bernie San…"	97370449	[{'type': 'retweeted', 'id': '1633568968588902405'}]	1633569351004721152	['1633569351004721152']	1	0	0	0							0.1035714286	0.4232142857	0.3744	0.267	1	positive	1.5	0.5517857143	0.4232142857	0.6887819701	0.29799107140000003	0.5102040816	0.6031746032			"RT @user Nah, not really, with statehood out of the picture for now doing the smart thing politically makes total sense.

Bernie San…"	-0.1194272861	neutral	statehood	0.4161116569	neutral	positive	neutral	neutral	neutral
6308	1633978614009024512	en	everyone	2023-03-09 23:50:34	rt  chatgptnfts microsoft has built new bing powered by upgraded chatgpt ai   2 clicks to squeeze the most important things from a huge	"RT @ChatGPTNFTs: Microsoft has built ""New Bing"" powered by upgraded ChatGPT AI  : 2 clicks to squeeze the most important things from a huge…"	1523761497092018176	[{'type': 'retweeted', 'id': '1623063492164206597'}]	1633978614009024512	['1633978614009024515']	37	0	0	0							0.3121212121	0.7848484848	0.4767	0.24	3	positive	1.125	0.6560606061	0.7848484848	0.7405925551	0.2678571429	0.5510204082	0.5555555556			"RT @user Microsoft has built ""New Bing"" powered by upgraded ChatGPT AI  : 2 clicks to squeeze the most important things from a huge…"	0.3185207546	positive	chatgpt	0.7077582968	positive	positive	neutral	neutral	positive
9669	1633947764945027072	en	everyone	2023-03-09 21:47:59	she said write me essay on how much you love mewent on chatgpt and sent it to her in 30 secondsmy bot denzel voice #fakestoryforbanter https  tco hu5t4wu1pu	"She said “write me essay on how much you love me.”

Went on ChatGPT and sent it to her in 30 seconds.

My bot *Denzel voice* 👊🏿😂

#FakeStoryForBanter https://t.co/hU5T4wU1pU"	1571656366317510656		1633947764945027072	['1633947764945027074']	0	0	2	76							0.25	0.30000000000000004	0.4767	0.28300000000000003	3	positive	0.625	0.625	0.30000000000000004	0.7405925551	0.3158482143	0.5510204082	0.4920634921			"She said “write me essay on how much you love me.”

Went on ChatGPT and sent it to her in 30 seconds.

My bot *Denzel voice* 👊🏿😂

#FakeStoryForBanter http"	0.29131263490000003	positive	chatgpt	0.6896393513	positive	positive	neutral	neutral	positive
12206	1633670471110758400	en	everyone	2023-03-09 03:26:07	rt  ernaldobonitto1  lisamarieboothe not too long ago  the likes of jill biden amp  michelle obama  would be rebuked by  women  especially bl	RT @ernaldobonitto1: @LisaMarieBoothe Not too long ago, the likes of Jill Biden &amp; Michelle Obama, would be rebuked by  Women (ESPECIALLY bl…	1587161094358937600	[{'type': 'retweeted', 'id': '1633597907457679361'}]	1633670471110758400	['1633670471110758406']	28	0	0	0							-0.025	0.7000000000000001	0.7264	0.303	2	positive	0.0	0.48750000000000004	0.7000000000000001	0.8670549506	0.3381696429	0.5306122449	0.4126984127			RT @user @user Not too long ago, the likes of Jill Biden &amp; Michelle Obama, would be rebuked by  Women (ESPECIALLY bl…	-0.2636248469	negative	obama	0.3200848908	neutral	positive	neutral	neutral	negative
12730	1633667521256595456	en	everyone	2023-03-09 03:14:23	rt  pat300000 the marxist democrats can not be allowed to rig another election and keep the wh too much damage already inflicted onby b	RT @Pat300000: The Marxist democrats can not be allowed to rig another election and keep the WH. Too much damage already inflicted on🇺🇸by B…	1485364507769806848	[{'type': 'retweeted', 'id': '1633204089617018881'}]	1633667521256595456	['1633667521256595458']	56	0	0	0							0.2	0.2	-0.5719000000000001	0.266	-6	negative	0.125	0.6000000000000001	0.2	0.2095213978	0.296875	0.3673469388	0.4285714286			RT @user The Marxist democrats can not be allowed to rig another election and keep the WH. Too much damage already inflicted on🇺🇸by B…	-0.7162978649	negative	obama	0.0186323156	neutral	negative	negative	neutral	negative
16238	1633649950549573632	en	everyone	2023-03-09 02:04:34	rt  eclipsethis2003 peaceful protests says former first lady michelle obama https  tco oymhphzfzq	RT @eclipsethis2003: Peaceful protests says Former First Lady Michelle Obama. https://t.co/OYmhPHZfZQ	1344064760132853760	[{'type': 'retweeted', 'id': '1633495741028003842'}]	1633649950549573632	['1633649950549573632']	352	0	0	0							0.1666666667	0.2777777778	0.296	0.321	0	neutral	0.125	0.5833333333	0.2777777778	0.6490757154	0.3582589286	0.48979591840000003	0.4285714286			RT @user Peaceful protests says Former First Lady Michelle Obama. http	0.29131263490000003	positive	obama	0.6896393513	neutral	positive	neutral	neutral	positive
25589	1633105377112752128	en	everyone	2023-03-07 14:48:56	 rj_nerddad  chrisconwaydc  juddlegum  joebiden statehood is a sticky situation for dc look at what states can and cannot do vs what the federal government can i mean if anything theyd have to declare entire parks and buildings as federal land to potentially get around that  but still  a sticky situation when you look at it	@RJ_NerdDad @ChrisConwayDC @JuddLegum @JoeBiden Statehood is a sticky situation for DC. Look at what states can and cannot do vs what the federal government can. I mean if anything they’d have to declare entire parks and buildings as federal land to potentially get around that, but still, a sticky situation when you look at it	1706115374	[{'type': 'replied_to', 'id': '1633113569465073666'}]	1633117534596612096	['1633117534596612099']	0	2	0	95	1.277392201e+18						-0.10416666670000001	0.7708333333	0.0	0.0	0	neutral	-0.125	0.4479166667	0.7708333333	0.49916434540000004	0.0	0.48979591840000003	0.3968253968			@user @user @user @user Statehood is a sticky situation for DC. Look at what states can and cannot do vs what the federal government can. I mean if anything they’d have to declare entire parks and buildings as federal land to potentially get around that, but still, a sticky situation when you look at it	-0.39693042640000004	negative	statehood	0.2313115187	neutral	neutral	neutral	neutral	negative
16770	1633676284868820992	en	everyone	2023-03-09 03:49:13	rt  emporiumfred this isnt china this isnt iran this isnt russiathis is the usa the real home of the gulag of the capitalist dict	"RT @EmporiumFred: This isn’t China. This isn’t Iran. This isn’t Russia.

This is the USA. The real home of the Gulag of the Capitalist Dict…"	62019018	[{'type': 'retweeted', 'id': '1633603205379788800'}]	1633676284868820992	['1633676284868820992']	99	0	0	0							0.2	0.30000000000000004	0.0	0.0	0	neutral	0.0	0.6000000000000001	0.30000000000000004	0.49916434540000004	0.0	0.48979591840000003	0.4126984127			"RT @user This isn’t China. This isn’t Iran. This isn’t Russia.

This is the USA. The real home of the Gulag of the Capitalist Dict…"	-0.2636248469	negative	russia	0.3200848908	neutral	neutral	neutral	neutral	negative
21798	1633864929035055104	en	everyone	2023-03-09 16:18:49	rt  anshumansail salute smt sonia gandhi for fulfilling the dream of telangana statehoodalso  on behalf of your father and family  apo	"RT @AnshumanSail: Salute Smt. Sonia Gandhi for fulfilling the dream of Telangana Statehood.

Also, on behalf of your father and family, apo…"	924163374673358848	[{'type': 'retweeted', 'id': '1633750354532917249'}]	1633864929035055104	['1633864929035055104']	102	0	0	0							0.0	0.0	0.25	0.125	3	positive	0.375	0.5	0.0	0.6257786781	0.1395089286	0.5510204082	0.46031746030000004			"RT @user Salute Smt. Sonia Gandhi for fulfilling the dream of Telangana Statehood.

Also, on behalf of your father and family, apo…"	0.7064193487	positive	statehood	0.9660750629	neutral	positive	neutral	neutral	positive
6784	1633973775267155968	en	everyone	2023-03-09 23:31:20	rt  ai_insight1 wonder studio an ai tool that automatically animates  lights and composes cg characters into a liveaction scene no comp	RT @ai_insight1: Wonder Studio. an AI tool that automatically animates, lights and composes CG characters into a live-action scene. No comp…	540696653	[{'type': 'retweeted', 'id': '1633888686013128706'}]	1633973775267155968	['1633973775267155970']	16	0	0	0							0.2121212121	0.4333333333	0.0	0.0	0	neutral	1.125	0.6060606061	0.4333333333	0.49916434540000004	0.0	0.48979591840000003	0.5555555556			RT @user Wonder Studio. an AI tool that automatically animates, lights and composes CG characters into a live-action scene. No comp…	0.0798297748	neutral	chatgpt	0.5488046864	neutral	neutral	neutral	neutral	neutral
16819	1633674845719240704	en	everyone	2023-03-09 03:48:53	 benito_pepolini can we send wasps and aipac back to russia  sweden and the uk please	@benito_pepolini Can we send WASPs and AIPAC back to Russia, Sweden and the UK please?	1589618453266284544	[{'type': 'replied_to', 'id': '1633674845719240704'}]	1633676203457388544	['1633676203457388551']	0	0	0	10	1.505790924e+18						0.0	0.0	0.31820000000000004	0.20400000000000001	1	positive	0.0	0.5	0.0	0.6603190681000001	0.2276785714	0.5102040816	0.4126984127			@user Can we send WASPs and AIPAC back to Russia, Sweden and the UK please?	-0.5648995638000001	negative	russia	0.1194543348	neutral	positive	neutral	neutral	negative
23725	1633621123668606976	en	everyone	2023-03-09 00:10:01	rt  equalityalec the political significance of this development is enormous  not just for dc statehood  bidens moveand support of dem	RT @equalityAlec: The political significance of this development is enormous, not just for DC statehood.  Biden's move--and support of Dem…	357293341	[{'type': 'retweeted', 'id': '1633550611433005068'}]	1633621123668606976	['1633621123668606977']	121	0	0	0							0.0	0.5	0.5859	0.324	3	positive	0.25	0.5	0.5	0.7958976956	0.3616071429	0.5510204082	0.4444444444			RT @user The political significance of this development is enormous, not just for DC statehood.  Biden's move--and support of Dem…	0.4853810966	positive	statehood	0.8188770907	neutral	positive	neutral	neutral	positive
26359	1633877009033211904	en	everyone	2023-03-09 17:06:49	table tennis ukraine win cupyurii chuzha v sergey pisklovyurii chuzha moneyline   1940ev  13   p  522 gt  odds gt  1914wager 3 1000 of the bankroll with 1 5 kelly factorstarts at 20230310 0000 cet  in 353 mn #degenerategambler #tabletennis https  tco hav3ke4jgo	"Table Tennis Ukraine Win Cup
Yurii Chuzha V Sergey Pisklov
Yurii Chuzha Moneyline @ 1.940
EV = 1.3% ; p = 52.2% -&gt; odds &gt; 1.914
Wager 3/1000 of the bankroll with 1/5 kelly factor
Starts at 2023-03-10 00:00 CET (in 353 mn)
#DegenerateGambler #Tabletennis https://t.co/HAv3ke4jGo"	1431126425180966912		1633877009033211904	['1633877009033211905']	0	0	0	4							0.8	0.4	0.7906000000000001	0.216	4	positive	0.0	0.9	0.4	0.8995695113000001	0.2410714286	0.5714285714	0.4126984127			"Table Tennis Ukraine Win Cup
Yurii Chuzha V Sergey Pisklov
Yurii Chuzha Moneyline @ 1.940
EV = 1.3% ; p = 52.2% -&gt; odds &gt; 1.914
Wager 3/1000 of the bankroll with 1/5 kelly factor
Starts at 2023-03-10 00:00 CET (in 353 mn)
#DegenerateGambler #Tabletennis http"	0.0798297673	neutral	ukraine	0.5488046814	positive	positive	neutral	neutral	neutral
2971	1633126336901283840	en	everyone	2023-03-07 15:23:55	rt  sagesurge marlon wayans roasting chris rock about the will smith slap#selectiveoutrage #chrisrocklive #chrisrock #chrisrocknetflix	"RT @sagesurge: Marlon Wayans roasting Chris Rock about the Will Smith slap.

#selectiveoutrage #ChrisRockLive #ChrisRock #chrisrocknetflix…"	3649145536	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633126336901283840	['1633126336901283844']	9130	0	0	0							0.0	0.0	0.1531	0.11800000000000001	0	neutral	0.0	0.5	0.0	0.5767029628	0.1316964286	0.48979591840000003	0.4126984127			"RT @user Marlon Wayans roasting Chris Rock about the Will Smith slap.

#selectiveoutrage #ChrisRockLive #ChrisRock #chrisrocknetflix…"	-0.3274773955	negative	#chrisrocklive	0.27756299430000003	neutral	neutral	neutral	neutral	negative
18003	1633674285461147648	en	everyone	2023-03-09 03:41:16	rt  visegrad24 breaking a few minutes ago  russia fired an additional wave of cruise missiles from the black sea over moldovan air spac	"RT @visegrad24: BREAKING: 

A few minutes ago, Russia fired an additional wave of cruise missiles from the Black Sea over Moldovan air spac…"	26134591	[{'type': 'retweeted', 'id': '1633643958138970113'}]	1633674285461147648	['1633674285461147648']	982	0	0	0							-0.1666666667	0.4333333333	-0.5574	0.194	-2	negative	-0.375	0.4166666667	0.4333333333	0.2168650291	0.21651785710000002	0.4489795918	0.3650793651			"RT @user BREAKING: 

A few minutes ago, Russia fired an additional wave of cruise missiles from the Black Sea over Moldovan air spac…"	-0.1194272935	neutral	russia	0.416111652	neutral	negative	neutral	negative	neutral
1676	1633223966788550656	en	everyone	2023-03-07 21:51:52	rt  tasterreblanche  sagesurge he also said #chrisrockselectiveoutrage  #chrisrocklive https  tco 26mm0n2yv5	RT @Tasterreblanche: @sagesurge He also said🤷🏻‍♂️ #ChrisRockSelectiveOutrage  #ChrisRockLive https://t.co/26Mm0n2yv5	198918765	[{'type': 'retweeted', 'id': '1632830373305409538'}]	1633223966788550656	['1633223966788550661']	237	0	0	0							0.0	0.0	0.0	0.0	0	neutral	0.0	0.5	0.0	0.49916434540000004	0.0	0.48979591840000003	0.4126984127			RT @user @user He also said🤷🏻‍♂️ #ChrisRockSelectiveOutrage  #ChrisRockLive http	-0.1095584705	neutral	#chrisrocklive	0.4226836852	neutral	neutral	neutral	neutral	neutral
25120	1633265636070629376	en	everyone	2023-03-08 00:37:26	rt  chenderson this statement is a contradiction you cannot support dc statehood amp  home rule and also endorse congress overturning a loca	RT @chenderson: This statement is a contradiction. You cannot support DC statehood &amp; home rule AND also endorse Congress overturning a loca…	612956265	[{'type': 'retweeted', 'id': '1631495858150678529'}]	1633265636070629376	['1633265636070629376']	600	0	0	0							0.0	0.0	-0.2401	0.335	4	positive	0.125	0.5	0.0	0.3775639402	0.3738839286	0.5714285714	0.4285714286			RT @user This statement is a contradiction. You cannot support DC statehood &amp; home rule AND also endorse Congress overturning a loca…	-0.6351489425	negative	statehood	0.0726725403	neutral	neutral	neutral	neutral	negative
20092	1633670471060160512	en	everyone	2023-03-09 03:26:07	rt  dom_lucre on february 28  2022  russian economist valentin katasonov america besieged russia by placing biolabs in surrounding co	"RT @dom_lucre: On February 28, 2022, Russian Economist Valentin Katasonov: 

“America Besieged Russia By Placing Bio-Labs In Surrounding Co…"	1151118378641350656	[{'type': 'retweeted', 'id': '1633670000396435461'}]	1633670471060160512	['1633670471060160515']	135	0	0	0							0.0	0.0	0.0	0.0	0	neutral	0.0	0.5	0.0	0.49916434540000004	0.0	0.48979591840000003	0.4126984127			"RT @user On February 28, 2022, Russian Economist Valentin Katasonov: 

“America Besieged Russia By Placing Bio-Labs In Surrounding Co…"	-0.0199973341	neutral	russia	0.4823259305	neutral	neutral	neutral	neutral	neutral
16434	1633649075298922496	en	everyone	2023-03-09 02:01:05	rt  lionessdeb19 before obama  we had  isisbefore obama  we had  blmbefore obama  we had  antifabefore obama  we had  war on cops	"RT @LionessDeb19: BEFORE OBAMA, WE HAD 🚫 ISIS
BEFORE OBAMA, WE HAD 🚫 BLM
BEFORE OBAMA, WE HAD 🚫 ANTIFA
BEFORE OBAMA, WE HAD 🚫 WAR ON COPS…"	1407484622376669184	[{'type': 'retweeted', 'id': '1633634953182289926'}]	1633649075298922496	['1633649075298922496']	220	0	0	0							0.0	0.0	-0.5994	0.281	-2	negative	-0.25	0.5	0.0	0.19559382120000002	0.31361607140000003	0.4489795918	0.380952381			"RT @user BEFORE OBAMA, WE HAD 🚫 ISIS
BEFORE OBAMA, WE HAD 🚫 BLM
BEFORE OBAMA, WE HAD 🚫 ANTIFA
BEFORE OBAMA, WE HAD 🚫 WAR ON COPS…"	-0.27290508150000004	negative	obama	0.3139048215	neutral	negative	neutral	neutral	negative
2133	1633184898130366464	en	everyone	2023-03-07 19:16:37	rt  sagesurge marlon wayans roasting chris rock about the will smith slap#selectiveoutrage #chrisrocklive #chrisrock #chrisrocknetflix	"RT @sagesurge: Marlon Wayans roasting Chris Rock about the Will Smith slap.

#selectiveoutrage #ChrisRockLive #ChrisRock #chrisrocknetflix…"	3246946241	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633184898130366464	['1633184898130366464']	9130	0	0	0							0.0	0.0	0.1531	0.11800000000000001	0	neutral	0.0	0.5	0.0	0.5767029628	0.1316964286	0.48979591840000003	0.4126984127			"RT @user Marlon Wayans roasting Chris Rock about the Will Smith slap.

#selectiveoutrage #ChrisRockLive #ChrisRock #chrisrocknetflix…"	-0.3274773955	negative	#chrisrocklive	0.27756299430000003	neutral	neutral	neutral	neutral	negative
16621	1633365937347862528	en	everyone	2023-03-09 03:50:01	 meripu  nrockny  ep_president  anttitimonen the usa and the eu  opposition government have gone crazy georgia is sleeping and only those who are now fighting at the parliament  georgians who do not want to become victims of genocide from the russian empire  west  help us  russia is trying to wipe us out  you are next	@meripu @NRockNY @EP_President @AnttiTimonen The USA and the EU, opposition government have gone crazy. Georgia is sleeping and only those who are now fighting at the parliament - Georgians who do not want to become victims of genocide from the Russian empire, West, Help us!, Russia is trying to wipe us out, you are next!	1514347428048162816	[{'type': 'replied_to', 'id': '1633610181497040897'}]	1633676486593921024	['1633676486593921029']	0	0	0	0	39992669.0						-0.16875	0.23750000000000002	-0.45880000000000004	0.306	-4	negative	-0.75	0.41562499999999997	0.23750000000000002	0.266801722	0.3415178571	0.4081632653	0.31746031750000003			@user @user @user @user The USA and the EU, opposition government have gone crazy. Georgia is sleeping and only those who are now fighting at the parliament - Georgians who do not want to become victims of genocide from the Russian empire, West, Help us!, Russia is trying to wipe us out, you are next!	-0.7211322784	negative	russia	0.015412891500000001	neutral	negative	neutral	negative	negative
16903	1633676066337460224	en	everyone	2023-03-09 03:48:21	rt  peterbakernyt trump tells hannity on his radio show that he would have been willing to let russia take over parts of ukraine while h	"RT @peterbakernyt: Trump tells Hannity on his radio show that he would have been willing to let Russia ""take over"" parts of Ukraine while h…"	1114778431	[{'type': 'retweeted', 'id': '1633604224843120640'}]	1633676066337460224	['1633676066337460225']	1179	0	0	0							0.25	0.75	0.0	0.0	0	neutral	0.25	0.625	0.75	0.49916434540000004	0.0	0.48979591840000003	0.4444444444			"RT @user Trump tells Hannity on his radio show that he would have been willing to let Russia ""take over"" parts of Ukraine while h…"	-0.13909244540000001	neutral	russia	0.4030158622	positive	neutral	neutral	neutral	neutral
