	Unnamed: 0	conversation_id	lang	reply_settings	created_at	clean_text	text	author_id	referenced_tweets	id	edit_history_tweet_ids	public_metrics.retweet_count	public_metrics.reply_count	public_metrics.like_count	public_metrics.impression_count	in_reply_to_user_id	geo.place_id	withheld.copyright	withheld.country_codes	geo.coordinates.type	geo.coordinates.coordinates	textblob_Polarity	textblob_Subjectivity	vader_Polarity	vader_Subjectivity	AFINN_scores	AFINN_sentiments	SentiWordNet_scores	normalized_textblob_Polarity	normalized_textblob_Subjectivity	normalized_vader_Polarity	normalized_vader_Subjectivity	normalized_AFINN_scores	normalized_SentiWordNet_scores	our_label_mel	annotator	roberta_content	roberta_polarity	roberta_sentiment	keyword	normalized_roberta_polarity	textblob_label	vader_label	AFINN_label	SentiWordNet_label	roberta_label	our_label_sarik	our_label	our_label_anu
34	17023	1633675890533203968	en	everyone	3/9/23 3:47	strategic lessons from the russiaukraine conflictby marc j berkowitzmarch 07  2023https  tco dtlrcmdjko	"Strategic Lessons from the Russia-Ukraine Conflict

By Marc J. Berkowitz
March 07, 2023

https://t.co/dtlRcMDjKO"	2189434015.0		1.63368e+18	['1633675890533203968']	0	0	0	12							0.0	0.0	-0.3182	0.173	-2	negative	0.0	0.5	0.0	0.338009623	0.193080357	0.448979592	0.412698413	neutral	melissa	"Strategic Lessons from the Russia-Ukraine Conflict

By Marc J. Berkowitz
March 07, 2023

https://t.co/dtlRcMDjKO"	0.009999668	neutral	russia	0.502302102	neutral	negative	neutral	neutral	neutral	neutral	neutral	neutral
35	8916	1633953540774195200	en	everyone	3/9/23 22:10	rt  timothyeveland in chatgpt  i reworded the dan formula to make a new alter ego called mef that makes everything funny try it the an	"RT @TimothyEveland: In ChatGPT, I reworded the DAN formula to make a new alter ego called MEF that ""makes everything funny"". Try it! The an…"	1.20935e+18	[{'type': 'retweeted', 'id': '1631865160397737985'}]	1.63395e+18	['1633953540774195201']	1	0	0	0							0.193181818	0.727272727	0.4404	0.162	4	positive	1.0	0.596590909	0.727272727	0.722208154	0.180803571	0.571428571	0.53968254	positive	melissa	"RT @user In ChatGPT, I reworded the DAN formula to make a new alter ego called MEF that ""makes everything funny"". Try it! The an…"	0.500520229	positive	chatgpt	0.828958828	neutral	positive	neutral	neutral	positive	positive	positive	positive
36	24919	1632751883822432256	en	everyone	3/8/23 5:22	 councilofdc no dc statehood	@councilofdc No DC statehood	1.31935e+18	[{'type': 'replied_to', 'id': '1632751883822432256'}]	1.63334e+18	['1633337466080903168']	0	0	0	3	372347731.0						0.0	0.0	0.0	0.0	0	neutral	0.0	0.5	0.0	0.499164345	0.0	0.489795918	0.412698413	negative	melissa	@user No DC statehood	-0.059928104	neutral	statehood	0.455734477	neutral	neutral	neutral	neutral	neutral	neutral	neutral	neutral
37	13089	1633665825105145856	en	everyone	3/9/23 3:07	rt  therichfromcali michelle and barack obama out class donald and melania any day   if you agree https  tco 6cun3ifus0	RT @TheRichFromCali: Michelle and Barack Obama out class Donald and Melania any day, ♥️ if you agree https://t.co/6cUn3ifuS0	8.69417e+17	[{'type': 'retweeted', 'id': '1633486586968166400'}]	1.63367e+18	['1633665825105145862']	772	0	0	0							0.0	0.0	0.3612	0.161	1	positive	0.0	0.5	0.0	0.682096733	0.1796875	0.510204082	0.412698413	positive	melissa	RT @user Michelle and Barack Obama out class Donald and Melania any day, ♥️ if you agree http	0.522665441	positive	obama	0.843706186	neutral	positive	neutral	neutral	positive	neutral	positive	positive
38	434	1633543225787965440	en	everyone	3/8/23 19:00	rt  tasterreblanche  sagesurge he also said #chrisrockselectiveoutrage  #chrisrocklive https  tco 26mm0n2yv5	RT @Tasterreblanche: @sagesurge He also said🤷🏻‍♂️ #ChrisRockSelectiveOutrage  #ChrisRockLive https://t.co/26Mm0n2yv5	1.15068e+18	[{'type': 'retweeted', 'id': '1632830373305409538'}]	1.63354e+18	['1633543225787965442']	237	0	0	0							0.0	0.0	0.0	0.0	0	neutral	0.0	0.5	0.0	0.499164345	0.0	0.489795918	0.412698413	neutral	melissa	RT @user @user He also said🤷🏻‍♂️ #ChrisRockSelectiveOutrage  #ChrisRockLive http	-0.109558471	neutral	#chrisrocklive	0.422683685	neutral	neutral	neutral	neutral	neutral	neutral	neutral	neutral
39	9072	1633952377509416960	en	everyone	3/9/23 22:06	rt  shinchven aeriths beauty was undeniable her long hair flowed in the breeze  and her twopiece premium gemstone bikini accentuated h	"RT @ShinChven: ""Aerith's beauty was undeniable. Her long hair flowed in the breeze, and her two-piece premium gemstone bikini accentuated h…"	1.44301e+18	[{'type': 'retweeted', 'id': '1633477866741723139'}]	1.63395e+18	['1633952377509416960']	125	0	0	0							-0.05	0.4	0.5859	0.202	3	positive	-0.625	0.475	0.4	0.795897696	0.225446429	0.551020408	0.333333333	positive	melissa	"RT @user ""Aerith's beauty was undeniable. Her long hair flowed in the breeze, and her two-piece premium gemstone bikini accentuated h…"	0.73059392	positive	chatgpt	0.98217385	neutral	positive	neutral	negative	positive	positive	positive	positive
40	23901	1633595650947547136	en	everyone	3/8/23 22:28	rt  mauricewfp this is the wrong decision   senschumer we cant support dc statehood in one breath and then strip dc voters of selfdet	"RT @MauriceWFP: This is the wrong decision, @SenSchumer. 

We can't support DC statehood in one breath and then strip DC voters of self-det…"	10451672.0	[{'type': 'retweeted', 'id': '1633593892011376640'}]	1.6336e+18	['1633595650947547137']	43	0	0	0							-0.5	0.9	-0.1027	0.309	0	neutral	-0.625	0.25	0.9	0.447151178	0.344866071	0.489795918	0.333333333	negative	melissa	"RT @user This is the wrong decision, @user 

We can't support DC statehood in one breath and then strip DC voters of self-det…"	-0.675069869	negative	statehood	0.046087642	negative	neutral	neutral	negative	negative	negative	negative	negative
41	4463	1633007923646418944	en	everyone	3/7/23 7:33	rt  sagesurge marlon wayans roasting chris rock about the will smith slap#selectiveoutrage #chrisrocklive #chrisrock #chrisrocknetflix	"RT @sagesurge: Marlon Wayans roasting Chris Rock about the Will Smith slap.

#selectiveoutrage #ChrisRockLive #ChrisRock #chrisrocknetflix…"	959822694.0	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1.63301e+18	['1633007923646418945']	9130	0	0	0							0.0	0.0	0.1531	0.118	0	neutral	0.0	0.5	0.0	0.576702963	0.131696429	0.489795918	0.412698413	neutral	melissa	"RT @user Marlon Wayans roasting Chris Rock about the Will Smith slap.

#selectiveoutrage #ChrisRockLive #ChrisRock #chrisrocknetflix…"	-0.327477396	negative	#chrisrocklive	0.277562994	neutral	neutral	neutral	neutral	negative	negative	neutral	neutral
42	28406	1633875297673314304	en	everyone	3/9/23 17:00	rt  laralogan traitor key trump impeachment witness busted for dealing lucrative defense contracts in ukraine https  tco hjddw6ktcm	"RT @laralogan: Traitor. 

Key Trump Impeachment Witness Busted For Dealing Lucrative Defense Contracts in Ukraine https://t.co/Hjddw6KtCM"	1.60387e+18	[{'type': 'retweeted', 'id': '1633725935848677381'}]	1.63388e+18	['1633875297673314305']	1699	0	0	0							0.0	1.0	0.128	0.086	0	neutral	1.375	0.5	1.0	0.563990884	0.095982143	0.489795918	0.587301587	negative	melissa	"RT @user Traitor. 

Key Trump Impeachment Witness Busted For Dealing Lucrative Defense Contracts in Ukraine http"	-0.604367793	negative	ukraine	0.093170906	neutral	neutral	neutral	neutral	negative	negative	negative	negative
43	2559	1633153608358195200	en	everyone	3/7/23 17:12	rt  sagesurge marlon wayans roasting chris rock about the will smith slap#selectiveoutrage #chrisrocklive #chrisrock #chrisrocknetflix	"RT @sagesurge: Marlon Wayans roasting Chris Rock about the Will Smith slap.

#selectiveoutrage #ChrisRockLive #ChrisRock #chrisrocknetflix…"	1.16419e+18	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1.63315e+18	['1633153608358195201']	9130	0	0	0							0.0	0.0	0.1531	0.118	0	neutral	0.0	0.5	0.0	0.576702963	0.131696429	0.489795918	0.412698413	neutral	melissa	"RT @user Marlon Wayans roasting Chris Rock about the Will Smith slap.

#selectiveoutrage #ChrisRockLive #ChrisRock #chrisrocknetflix…"	-0.327477396	negative	#chrisrocklive	0.277562994	neutral	neutral	neutral	neutral	negative	negative	neutral	neutral
44	28604	1633875148108615680	en	everyone	3/9/23 16:59	rt  kanekoathegreat i found another powerful short film about the uss role in ukraines 2014 maidan coup detat interested in watching i	RT @KanekoaTheGreat: I found another powerful short film about the US's role in Ukraine's 2014 Maidan coup d'etat. Interested in watching i…	3281816443.0	[{'type': 'retweeted', 'id': '1631121343482859520'}]	1.63388e+18	['1633875148108615680']	10218	0	0	0							0.183333333	0.6	0.6705	0.297	4	positive	0.875	0.591666667	0.6	0.838743986	0.331473214	0.571428571	0.523809524	positive	melissa	RT @user I found another powerful short film about the US's role in Ukraine's 2014 Maidan coup d'etat. Interested in watching i…	0.55112803	positive	ukraine	0.862660532	neutral	positive	neutral	neutral	positive	positive	positive	neutral
45	9250	1633951080999710720	en	everyone	3/9/23 22:01	rt  pyroai if you need a first draft pyro model  try asking chatgpt for examplehow can i use pyro to learn user preferences among feat	"RT @PyroAi: If you need a first draft Pyro model, try asking ChatGPT. For example:

How can I use Pyro to learn user preferences among feat…"	242272620.0	[{'type': 'retweeted', 'id': '1633950964913938432'}]	1.63395e+18	['1633951080999710721']	2	0	0	0							0.25	0.333333333	0.0	0.0	0	neutral	0.625	0.625	0.333333333	0.499164345	0.0	0.489795918	0.492063492	neutral	melissa	"RT @user If you need a first draft Pyro model, try asking ChatGPT. For example:

How can I use Pyro to learn user preferences among feat…"	0.019997336	neutral	chatgpt	0.508959938	positive	neutral	neutral	neutral	neutral	neutral	neutral	neutral
46	19615	1633671297644527616	en	everyone	3/9/23 3:29	kremlin accuses ukrainian saboteurs of attack inside russia please follow to show support https  tco l0krpzqnev	Kremlin accuses Ukrainian saboteurs of attack inside Russia .....Please follow to show support..... https://t.co/L0KRPZqNeV	1.5709e+18		1.63367e+18	['1633671297644527616']	0	0	0	4							0.0	0.0	0.3612	0.574	0	neutral	-0.5	0.5	0.0	0.682096733	0.640625	0.489795918	0.349206349	negative	melissa	Kremlin accuses Ukrainian saboteurs of attack inside Russia .....Please follow to show support..... http	-0.20696649	neutral	russia	0.357815895	neutral	positive	neutral	negative	negative	negative	negative	neutral
47	25653	1633103304463884288	en	everyone	3/7/23 13:52	rt  chinmoyee5 in 1986 rajiv gandhi granted statehood to arunachalpradesh despite the chinese opposition indian govt ensured that we didn	RT @chinmoyee5: In 1986,Rajiv Gandhi granted statehood to ArunachalPradesh despite the Chinese opposition! Indian govt ensured that we didn…	1.54361e+18	[{'type': 'retweeted', 'id': '1633020394247708673'}]	1.6331e+18	['1633103304463884298']	19	0	0	0							0.0	0.0	0.25	0.143	1	positive	-0.75	0.5	0.0	0.625778678	0.159598214	0.510204082	0.317460318	positive	melissa	RT @user In 1986,Rajiv Gandhi granted statehood to ArunachalPradesh despite the Chinese opposition! Indian govt ensured that we didn…	0.187746197	neutral	statehood	0.620670431	neutral	positive	neutral	negative	neutral	neutral	positive	positive
48	20371	1633669957920739328	en	everyone	3/9/23 3:24	rt  anonopsse #georgia amp  #moldova will be next  we told you this wasnt about just #ukraine #putin himself made it clear he wants to r	"RT @AnonOpsSE: #Georgia &amp; #Moldova will be next ... we told you this wasn't about just #Ukraine 
#Putin himself made it clear he wants to r…"	1.01686e+18	[{'type': 'retweeted', 'id': '1633403990770589698'}]	1.63367e+18	['1633669957920739329']	1629	0	0	0							0.05	0.191666667	0.4404	0.262	2	positive	0.5	0.525	0.191666667	0.722208154	0.292410714	0.530612245	0.476190476	negative	melissa	"RT @user #Georgia &amp; #Moldova will be next ... we told you this wasn't about just #Ukraine 
#Putin himself made it clear he wants to r…"	-0.462117136	negative	russia	0.187901153	neutral	positive	neutral	neutral	negative	negative	negative	negative
49	23117	1633664783865069568	en	everyone	3/9/23 3:03	rt  ericmgarcia  aoc lays into the biden administration for supporting republicans bill to block dcs crime law supporting statehood 	RT @EricMGarcia: .@AOC lays into the Biden administration for supporting Republicans’ bill to block DC’s crime law. “supporting statehood,…	742824223.0	[{'type': 'retweeted', 'id': '1633603296035323924'}]	1.63366e+18	['1633664783865069570']	222	0	0	0							0.25	0.25	-0.1531	0.526	-2	negative	0.375	0.625	0.25	0.421625728	0.587053571	0.448979592	0.46031746	negative	melissa	RT @user .@AOC lays into the Biden administration for supporting Republicans’ bill to block DC’s crime law. “supporting statehood,…	-0.13909246	neutral	statehood	0.403015852	positive	neutral	neutral	neutral	neutral	negative	negative	neutral
50	23028	1633674524695621632	en	everyone	3/9/23 3:42	rt  tomfitton breaking in a historic repudiation of leftist dc statehood agenda and softoncrime radicalism  us senate votes 8114  incl	RT @TomFitton: Breaking: In a historic repudiation of leftist DC statehood agenda and soft-on-crime radicalism, US Senate votes 81-14 (incl…	1.59946e+18	[{'type': 'retweeted', 'id': '1633641088253665282'}]	1.63367e+18	['1633674524695621633']	380	0	0	0							0.016666667	0.316666667	-0.5423	0.189	-3	negative	-0.5	0.508333333	0.316666667	0.224512535	0.2109375	0.428571429	0.349206349	positive	melissa	RT @user Breaking: In a historic repudiation of leftist DC statehood agenda and soft-on-crime radicalism, US Senate votes 81-14 (incl…	-0.009999665	neutral	statehood	0.488983768	neutral	negative	neutral	negative	neutral	neutral	neutral	neutral
51	20989	1633563495953301504	en	everyone	3/9/23 3:19	 ktm_kan  fasterinsights  tendar a country that wants to be less like russia	@KTM_KAN @fasterinsights @Tendar a country that wants to be less like Russia	371464238.0	[{'type': 'replied_to', 'id': '1633572586108977152'}]	1.63367e+18	['1633668811277864960']	0	0	0	8	1.46e+18						0.0	0.0	0.4215	0.352	3	positive	-0.25	0.5	0.0	0.71263611	0.392857143	0.551020408	0.380952381	neutral	melissa	@user @user @user a country that wants to be less like Russia	-0.421898991	negative	russia	0.21468398	neutral	positive	neutral	neutral	negative	negative	neutral	neutral
52	9354	1633950309809635328	en	everyone	3/9/23 21:58	googles answer to #chatgpt is not a search product  for now  https  tco 8y3a0eysft https  tco pdzrslnhrq	Google’s answer to #ChatGPT is not a search product, for now 🤔 https://t.co/8Y3A0eYSfT https://t.co/Pdzrslnhrq	341251022.0		1.63395e+18	['1633950309809635331']	1	0	1	203							0.0	0.0	0.0	0.0	0	neutral	0.0	0.5	0.0	0.499164345	0.0	0.489795918	0.412698413	neutral	melissa	Google’s answer to #ChatGPT is not a search product, for now 🤔 http http	-0.345214009	negative	chatgpt	0.265751493	neutral	neutral	neutral	neutral	negative	neutral	neutral	neutral
53	6966	1633972155271778304	en	everyone	3/9/23 23:24	rt  volta_ml  final round  #chatgpt and #gpt35 beaten by knockout with finetuned #llms recent paper shows fewshot trained llms	"RT @volta_ml: 🔔🔔 FINAL ROUND 💥🥊 #chatgpt and #GPT3.5 beaten by knock-out with fine-tuned #LLMs!

👇 Recent paper shows few-shot trained LLMs…"	9.12927e+17	[{'type': 'retweeted', 'id': '1633879437417783297'}]	1.63397e+18	['1633972155271778305']	1	0	0	0							0.054166667	0.5375	-0.25	0.223	0	neutral	0.375	0.527083333	0.5375	0.372550013	0.248883929	0.489795918	0.46031746	positive	melissa	"RT @user 🔔🔔 FINAL ROUND 💥🥊 #chatgpt and #GPT3.5 beaten by knock-out with fine-tuned #LLMs!

👇 Recent paper shows few-shot trained LLMs…"	-0.049958371	neutral	chatgpt	0.462373711	neutral	negative	neutral	neutral	neutral	neutral	neutral	neutral
54	12421	1633669260747653120	en	everyone	3/9/23 3:21	rt  tomfitton obama knew clinton knew biden knew comey knew brennan knew mccabe knew strzok knewclapper knewschiff knewfbi knewd	RT @TomFitton: Obama knew. Clinton knew. Biden knew. Comey knew. Brennan knew. McCabe knew. Strzok knew.Clapper knew.Schiff knew.FBI knew.D…	1.58713e+18	[{'type': 'retweeted', 'id': '1633625411845345280'}]	1.63367e+18	['1633669260747653122']	3314	0	0	0							0.0	0.0	0.0	0.0	0	neutral	0.0	0.5	0.0	0.499164345	0.0	0.489795918	0.412698413	neutral	melissa	RT @user Obama knew. Clinton knew. Biden knew. Comey knew. Brennan knew. McCabe knew. Strzok knew.Clapper knew.Schiff knew.FBI knew.D…	-0.009999665	neutral	obama	0.488983768	neutral	neutral	neutral	neutral	neutral	neutral	neutral	neutral
55	23023	1633674850404319232	en	everyone	3/9/23 3:43	rt  foxnews protester arrested as demonstrators confront police at dc statehood rally ahead of senate vote on crime bill https  tco vzkh	RT @FoxNews: Protester arrested as demonstrators confront police at DC statehood rally ahead of Senate vote on crime bill https://t.co/vZkH…	1.21998e+18	[{'type': 'retweeted', 'id': '1633674492852731904'}]	1.63367e+18	['1633674850404319232']	26	0	0	0							0.0	0.0	-0.8074	0.356	-6	negative	0.375	0.5	0.0	0.090250696	0.397321429	0.367346939	0.46031746	neutral	melissa	RT @user Protester arrested as demonstrators confront police at DC statehood rally ahead of Senate vote on crime bill http	-0.522665441	negative	statehood	0.14757968	neutral	negative	negative	neutral	negative	negative	neutral	neutral
56	27668	1633875906166165504	en	everyone	3/9/23 17:02	this is just a ruthless killing of innocent people  #russiaisaterroriststate #armukrainenowhttps  tco eitrjye3kn	"This is just a ruthless killing of innocent people.  #RussiaIsATerroristState #ArmUkraineNow

https://t.co/eitRJYe3kN"	1.6073e+18		1.63388e+18	['1633875906166165504']	0	0	0	3							-0.25	0.85	-0.4588	0.459	-3	negative	0.375	0.375	0.85	0.266801722	0.512276786	0.428571429	0.46031746	negative	melissa	"This is just a ruthless killing of innocent people.  #RussiaIsATerroristState #ArmUkraineNow

https://t.co/eitRJYe3kN"	-0.696257711	negative	ukraine	0.031977834	negative	negative	neutral	neutral	negative	negative	negative	negative
57	7698	1633964643139088384	en	everyone	3/9/23 22:55	chatgpt as a chatbot can save time and substantially improve the customer experience in this article  todd watts shares the advantages of chatgpt as a chatbot as well as some simple steps to help you get started https  tco ryuspvukms#chatgpt https  tco k9qbpvr8vk	"ChatGPT as a chatbot can save time and substantially improve the customer experience. In this article, Todd Watts shares the advantages of ChatGPT as a chatbot as well as some simple steps to help you get started. https://t.co/RyuSPvUKMs
#ChatGPT https://t.co/k9QBPVr8vK"	176032316.0		1.63396e+18	['1633964643139088385']	0	0	0	7							0.0	0.357142857	0.9245	0.391	10	positive	1.375	0.5	0.357142857	0.967384148	0.436383929	0.693877551	0.587301587	positive	melissa	ChatGPT as a chatbot can save time and substantially improve the customer experience. In this article, Todd Watts shares the advantages of ChatGPT as a chatbot as well as some simple steps to help you get started. http http	0.685809076	positive	chatgpt	0.95234988	neutral	positive	positive	neutral	positive	positive	positive	positive
58	26393	1633876978020253696	en	everyone	3/9/23 17:06	rt  officejjsmart the guy on top is from britain  he joined the  marines  was in battle  amp  was taken pow by russia the person at	"RT @officejjsmart: The guy on top is from Britain 🇬🇧. He joined the 🇺🇦 Marines, was in battle, &amp; was taken PoW by Russia 🇷🇺.

The person at…"	792747590.0	[{'type': 'retweeted', 'id': '1633604707695427585'}]	1.63388e+18	['1633876978020253738']	44	0	0	0							0.5	0.5	-0.2023	0.286	1	positive	0.0	0.75	0.5	0.396708027	0.319196429	0.510204082	0.412698413	neutral	melissa	"RT @user The guy on top is from Britain 🇬🇧. He joined the 🇺🇦 Marines, was in battle, &amp; was taken PoW by Russia 🇷🇺.

The person at…"	0.039978679	neutral	ukraine	0.522266291	positive	neutral	neutral	neutral	neutral	neutral	neutral	neutral
59	14116	1633660629029642240	en	everyone	3/9/23 2:47	rt  subrata30016572 melania trump is a far better first lady than jill biden amp  michelle obama was drop a  if you agree https  tco p4	RT @SUBRATA30016572: Melania Trump is a far better First Lady than Jill Biden &amp; Michelle Obama was. Drop a ❤ if you Agree!! https://t.co/p4…	1.58674e+18	[{'type': 'retweeted', 'id': '1633650499647057920'}]	1.63366e+18	['1633660629029642241']	138	0	0	0							0.283333333	0.611111111	0.5106	0.333	2	positive	0.5	0.641666667	0.611111111	0.757761459	0.371651786	0.530612245	0.476190476	positive	melissa	RT @user Melania Trump is a far better First Lady than Jill Biden &amp; Michelle Obama was. Drop a ❤ if you Agree!! http	0.73522222	positive	obama	0.985256016	positive	positive	neutral	neutral	positive	positive	positive	positive
60	30171	1633873828685414400	en	everyone	3/9/23 16:54	rt  olenahalushka the commander  the officer  hero of ukraine awardee  brave and skillful warrior  and genuine leader dmytro da vinci ko	"RT @OlenaHalushka: The commander, the officer, ""Hero of Ukraine"" awardee, brave and skillful warrior, and genuine leader Dmytro Da Vinci Ko…"	1.44461e+18	[{'type': 'retweeted', 'id': '1633534105672458240'}]	1.63387e+18	['1633873828685414401']	1374	0	0	0							0.6	0.75	0.8689	0.43	4	positive	0.728	0.8	0.75	0.93922512	0.479910714	0.571428571	0.505142857	positive	melissa	"RT @user The commander, the officer, ""Hero of Ukraine"" awardee, brave and skillful warrior, and genuine leader Dmytro Da Vinci Ko…"	0.691069484	positive	ukraine	0.955852991	positive	positive	neutral	neutral	positive	positive	positive	positive
61	22098	1633823577894969344	en	everyone	3/9/23 13:34	rt  jamie_raskin yes   ewarren lets keep the union growing by honoring the principles 37 states invoked to be admitted after the origina	RT @jamie_raskin: Yes, @ewarren! Let’s keep the Union growing by honoring the principles 37 states invoked to be admitted after the origina…	1.35501e+18	[{'type': 'retweeted', 'id': '1620116462110396416'}]	1.63382e+18	['1633823577894969358']	161	0	0	0							0.0	0.0	0.7964	0.453	3	positive	0.5	0.5	0.0	0.902506964	0.505580357	0.551020408	0.476190476	positive	melissa	RT @user Yes, @user Let’s keep the Union growing by honoring the principles 37 states invoked to be admitted after the origina…	0.55112803	positive	statehood	0.862660532	neutral	positive	neutral	neutral	positive	positive	positive	positive
62	28035	1633875595024007168	en	everyone	3/9/23 17:01	rt  xhacka_olta at #budapestbalkansforum interesting discussions on situation in #wb  integration regional coop  securityamp development c	RT @xhacka_olta: 📍At #BudapestBalkansForum Interesting discussions on situation in #WB,🇪🇺 integration,regional coop, security&amp;development c…	4663892903.0	[{'type': 'retweeted', 'id': '1633875237279502336'}]	1.63388e+18	['1633875595024007172']	17	0	0	0							0.5	0.5	0.6249	0.282	2	positive	0.75	0.75	0.5	0.815649532	0.314732143	0.530612245	0.507936508	positive	melissa	RT @user 📍At #BudapestBalkansForum Interesting discussions on situation in #WB,🇪🇺 integration,regional coop, security&amp;development c…	0.291312635	positive	ukraine	0.689639351	positive	positive	neutral	neutral	positive	positive	positive	neutral
63	19289	1633671833030656000	en	everyone	3/9/23 3:31	rt  thenoseticer you must understand  the leading bolsheviks who took over russia were not russians they hated russians they hated chri	"RT @TheNoseticer: ""You must understand, the leading Bolsheviks who took over Russia were not Russians. They hated Russians. They hated Chri…"	1.43533e+18	[{'type': 'retweeted', 'id': '1633223177617694721'}]	1.63367e+18	['1633671833030656006']	273	0	0	0							-0.45	0.35	-0.8555	0.433	-4	negative	-0.25	0.275	0.35	0.065890099	0.483258929	0.408163265	0.380952381	neutral	melissa	"RT @user ""You must understand, the leading Bolsheviks who took over Russia were not Russians. They hated Russians. They hated Chri…"	-0.641076922	negative	russia	0.068724868	negative	negative	neutral	neutral	negative	negative	neutral	neutral
64	12019	1633671484442050560	en	everyone	3/9/23 3:30	rt  msavaarmstrong michelle obama democrats 2024 break glass in case of emergency candidate   the hill https  tco dd5osc3ijc	RT @MsAvaArmstrong: Michelle Obama: Democrats’ 2024 ‘break glass in case of emergency’ candidate | The Hill https://t.co/dD5OSC3IJC	22292787.0	[{'type': 'retweeted', 'id': '1633670454639738881'}]	1.63367e+18	['1633671484442050565']	2	0	0	0							0.0	0.0	-0.3818	0.148	-2	negative	-0.5	0.5	0.0	0.305798936	0.165178571	0.448979592	0.349206349	neutral	melissa	RT @user Michelle Obama: Democrats’ 2024 ‘break glass in case of emergency’ candidate | The Hill http	0.039978679	neutral	obama	0.522266291	neutral	negative	neutral	negative	neutral	neutral	neutral	neutral
65	23252	1633652624179314688	en	everyone	3/9/23 2:15	rt  tomfitton breaking in a historic repudiation of leftist dc statehood agenda and softoncrime radicalism  us senate votes 8114  incl	RT @TomFitton: Breaking: In a historic repudiation of leftist DC statehood agenda and soft-on-crime radicalism, US Senate votes 81-14 (incl…	7.03983e+17	[{'type': 'retweeted', 'id': '1633641088253665282'}]	1.63365e+18	['1633652624179314688']	380	0	0	0							0.016666667	0.316666667	-0.5423	0.189	-3	negative	-0.5	0.508333333	0.316666667	0.224512535	0.2109375	0.428571429	0.349206349	positive	melissa	RT @user Breaking: In a historic repudiation of leftist DC statehood agenda and soft-on-crime radicalism, US Senate votes 81-14 (incl…	-0.009999665	neutral	statehood	0.488983768	neutral	negative	neutral	negative	neutral	neutral	neutral	neutral
66	3384	1633097501304668160	en	everyone	3/7/23 13:29	rt  mhaquemk trying is winning at the moment check and win more offer  https  tco jpcyt8t1nj#amazon #amazon #homedecoration	"RT @mhaquemk: Trying is winning at the moment. 
Check and win more offer : https://t.co/JPCYT8t1Nj

#Amazonタイムセール祭り #Amazon #homedecoration…"	1.58252e+18	[{'type': 'retweeted', 'id': '1632794006743846913'}]	1.6331e+18	['1633097501304668163']	314	0	0	0							0.65	0.575	0.8625	0.491	8	positive	0.375	0.825	0.575	0.935983793	0.547991071	0.653061225	0.46031746	positive	melissa	"RT @user Trying is winning at the moment. 
Check and win more offer : http #Amazon #homedecoration…"	0.716297865	positive	#chrisrocklive	0.972653551	positive	positive	positive	neutral	positive	positive	positive	neutral
67	4555	1633001592914866176	en	everyone	3/7/23 7:08	rt  phonchrist chris rock jokes about michael jackson wasnt funny at all  its just funny how yall scared to talk about elvis dating an	RT @Phonchrist: Chris Rock jokes about MIchael jackson wasn’t funny at all . It’s just funny how y’all scared to talk about Elvis dating an…	574789122.0	[{'type': 'retweeted', 'id': '1632688531943354374'}]	1.633e+18	['1633001592914866178']	144	0	0	0							0.25	1.0	0.6249	0.548	8	positive	0.75	0.625	1.0	0.815649532	0.611607143	0.653061225	0.507936508	negative	melissa	RT @user Chris Rock jokes about MIchael jackson wasn’t funny at all . It’s just funny how y’all scared to talk about Elvis dating an…	-0.68047601	negative	#chrisrocklive	0.042487483	positive	positive	positive	neutral	negative	negative	negative	negative
68	29950	1633874015977893888	en	everyone	3/9/23 16:54	rt  olgatokariuk a massive russian missile attack on ukraine this night five people were killed in lviv region  two wounded in kyiv  two	RT @olgatokariuk: A massive Russian missile attack on Ukraine this night. Five people were killed in Lviv region, two wounded in Kyiv, two…	1.49679e+18	[{'type': 'retweeted', 'id': '1633733612959924226'}]	1.63387e+18	['1633874015977893888']	322	0	0	0							-0.066666667	0.333333333	-0.8225	0.336	-4	negative	0.0	0.466666667	0.333333333	0.082603191	0.375	0.408163265	0.412698413	negative	melissa	RT @user A massive Russian missile attack on Ukraine this night. Five people were killed in Lviv region, two wounded in Kyiv, two…	-0.691069484	negative	ukraine	0.035432876	neutral	negative	neutral	neutral	negative	negative	negative	neutral
69	26429	1633876948530102272	en	everyone	3/9/23 17:06	rt  maria_drutska moscow does not realise this  or maybe they do  but they justified their latest missile attacks on ukraines infrastruct	RT @maria_drutska: Moscow does not realise this, or maybe they do, but they justified their latest missile attacks on Ukraine’s infrastruct…	95956353.0	[{'type': 'retweeted', 'id': '1633837647549566985'}]	1.63388e+18	['1633876948530102284']	167	0	0	0							0.45	0.9	-0.1027	0.367	1	positive	0.0	0.725	0.9	0.447151178	0.409598214	0.510204082	0.412698413	negative	melissa	RT @user Moscow does not realise this, or maybe they do, but they justified their latest missile attacks on Ukraine’s infrastruct…	-0.623065352	negative	ukraine	0.080719473	positive	neutral	neutral	neutral	negative	negative	negative	negative
